"","species_ID","species_name"
"14115",7136,"Elephantulus edwardii"
"14116",40638,"Pseudochirulus canescens"
"14119",12905,"Maxomys surifer"
"14161",13160,"Meriones chengi"
"14162",12549,"Macaca assamensis"
"14164",41311,"Sylvilagus varynaensis"
"14165",42188,"Dama dama"
"14178",7797,"Eothenomys chinensis"
"14179",136613,"Oxymycterus quaestor"
"14180",136789,"Cryptotis alticola"
"14183",955,"Alticola semicanus"
"14184",10281,"Hybomys planifrons"
"14185",10988,"Kerodon rupestris"
"14186",7084,"Eidolon helvum"
"14206",17878,"Pogonomelomys mayeri"
"14210",3833,"Caprolagus hispidus"
"14211",9631,"Haeromys minahassae"
"14213",12823,"Marmosops invictus"
"14214",136579,"Miniopterus macrocneme"
"14235",20011,"Sciurus griseus"
"14236",136609,"Lepilemur milanoii"
"14237",1567,"Anoura geoffroyi"
"14241",5524,"Cricetulus barabensis"
"14252",9062,"Geomys texensis"
"14253",9113,"Gerbillus cheesmani"
"14254",10135,"Hipposideros fulvus"
"14258",8210,"Eulemur sanfordi"
"14260",41419,"Sorex tenellus"
"14261",136424,"Micronycteris microtis"
"14268",15791,"Oxymycterus roberti"
"14269",1888,"Apodemus agrarius"
"14275",12894,"Maxomys dollmani"
"14277",3417,"Cacajao melanocephalus"
"14279",3650,"Caluromys derbianus"
"14280",843,"Alionycteris paucidentata"
"14282",41345,"Crocidura nigricans"
"14283",6107,"Cynopterus titthaecheilus"
"14289",11797,"Lepus castroviejoi"
"14290",136428,"Kerivoula lenis"
"14295",3332,"Bunomys penitus"
"14296",41297,"Sylvilagus audubonii"
"14297",41594,"Crossarchus ansorgei"
"14299",14943,"Scotorepens greyii"
"14300",136735,"Lonchophylla orcesi"
"14301",18288,"Trinomys iheringi"
"14302",2279,"Ateles geoffroyi"
"14309",42614,"Zapus princeps"
"14311",40571,"Thylogale billardierii"
"14315",700,"Cuniculus taczanowskii"
"14316",42590,"Orthogeomys grandis"
"14320",3794,"Capra caucasica"
"14321",7657,"Ellobius tancrei"
"14322",20631,"Sphiggurus insidiosus"
"14324",818,"Alces americanus"
"14327",14166,"Myotis horsfieldii"
"14347",11933,"Liberiictis kuhni"
"14348",23053,"Vulpes rueppellii"
"14349",41388,"Sorex bedfordiae"
"14351",44935,"Congosorex verheyeni"
"14352",18746,"Pteropus ornatus"
"14356",9453,"Grammomys cometes"
"14358",2447,"Axis kuhlii"
"14360",42583,"Tamias striatus"
"14361",136255,"Thylogale lanatus"
"14363",136558,"Murina harrisoni"
"14364",13882,"Mormopterus jugularis"
"14365",13430,"Microtus fortis"
"14374",14868,"Notomys cervinus"
"14375",4812,"Chrysochloris visagiei"
"14376",5818,"Ctenomys opimus"
"14377",16714,"Petaurillus emiliae"
"14378",12907,"Maxomys whiteheadi"
"14383",136652,"Echimys vieirai"
"14384",3129,"Bubalus arnee"
"14396",4314,"Chaerephon major"
"14402",10155,"Hipposideros pratti"
"14405",136516,"Monodelphis palliolata"
"14407",45199,"Mylomys rex"
"14408",41334,"Crocidura mariquensis"
"14409",40775,"Arielulus cuprosus"
"14410",20060,"Scotonycteris zenkeri"
"14413",13166,"Meriones persicus"
"14414",4273,"Rusa alfredi"
"14419",136379,"Crocidura trichura"
"14420",2784,"Bettongia lesueur"
"14428",5797,"Ctenomys azarae"
"14429",1590,"Antechinus agilis"
"14430",10113,"Hipposideros bicolor"
"14450",16899,"Myodes andersoni"
"14458",136513,"Steatomys opimus"
"14459",16733,"Petinomys crinitus"
"14464",20036,"Scolomys melanops"
"14465",20187,"Sicista caudata"
"14467",2859,"Necromys lasiurus"
"14472",22947,"Vespertilio murinus"
"14484",3339,"Burramys parvus"
"14487",12266,"Lonchophylla hesperia"
"14488",14099,"Myonycteris torquata"
"14491",15586,"Nephelomys auriventer"
"14493",15786,"Oxymycterus hucucha"
"14494",21153,"Sundasciurus brookei"
"14496",23192,"Zapus trinotatus"
"14498",752,"Akodon orophilus"
"14499",13984,"Mus spicilegus"
"14501",136501,"Philander mcilhennyi"
"14502",13719,"Monophyllus plethodon"
"14513",1265,"Andalgalomys pearsoni"
"14514",21777,"Thomasomys hylophilus"
"14515",41480,"Talpa caucasica"
"14516",39927,"Lagothrix poeppigii"
"14517",18566,"Pseudomys hermannsburgensis"
"14521",9144,"Gerbillus pusillus"
"14525",45052,"Desmomys yaldeni"
"14526",5603,"Crocidura hispida"
"14527",13924,"Muntiacus crinifrons"
"14529",136739,"Hipposideros inornatus"
"14530",14819,"Niviventer excelsior"
"14532",19755,"Rousettus celebensis"
"14551",41294,"Pronolagus randensis"
"14553",5562,"Crocidura crenata"
"14555",135440,"Semnopithecus priam"
"14558",18107,"Potorous gilbertii"
"14559",9114,"Gerbillus cosensis"
"14560",136391,"Microtus schidlovskii"
"14562",19336,"Rattus hoogerwerfi"
"14566",19866,"Salpingotulus michaelis"
"14567",19327,"Rattus elaphinus"
"14569",20478,"Spermophilus alashanicus"
"14572",23196,"Zelotomys woosnami"
"14573",23076,"Wiedomys pyrrhorhinos"
"14574",9099,"Gerbillus muriculus"
"14575",11496,"Lemur catta"
"14576",136508,"Marmosa quichua"
"14578",13143,"Melursus ursinus"
"14733",136219,"Myotis bucharensis"
"14734",9001,"Geocapromys brownii"
"14743",9835,"Heliosciurus undulatus"
"14746",1591,"Murexia melanurus"
"14749",40556,"Vombatus ursinus"
"14762",14055,"Mydaus marchei"
"14765",16667,"Peromyscus hooperi"
"14766",2767,"Berylmys berdmorei"
"14768",12829,"Marmota baibacina"
"14778",136793,"Neotoma leucodon"
"14779",15789,"Oxymycterus nasutus"
"14780",16637,"Perognathus merriami"
"14781",19539,"Rhinolophus eloquens"
"14784",20495,"Spermophilus variegatus"
"14785",7802,"Eothenomys olitor"
"14786",18722,"Pteropus dasymallus"
"14813",22037,"Trachypithecus geei"
"14815",136485,"Sphiggurus pruinosus"
"14816",14112,"Myosorex okuensis"
"14818",136801,"Phyllomys pattoni"
"14819",22809,"Uropsilus investigator"
"14820",39994,"Gorilla beringei"
"14827",42470,"Spermophilus musicus"
"14835",19714,"Rhynchonycteris naso"
"14837",41418,"Sorex sonomae"
"14838",23321,"Zygodontomys brevicauda"
"14842",14181,"Myotis montivagus"
"14849",41408,"Sorex ornatus"
"14851",5751,"Fukomys zechi"
"14852",956,"Alticola stoliczkanus"
"14854",18361,"Propithecus perrieri"
"14855",15138,"Oecomys rex"
"14858",5576,"Crocidura maquassiensis"
"14860",5808,"Ctenomys knighti"
"14861",8785,"Sciurocheirus alleni"
"14863",29663,"Sorex coronatus"
"14866",20020,"Sciurus richmondi"
"14867",10588,"Neohylomys hainanensis"
"14868",40647,"Papio anubis"
"14872",10005,"Heteromys australis"
"14874",9048,"Geogale aurita"
"14884",136416,"Peromyscus hylocetes"
"14885",136482,"Melomys howi"
"14886",136663,"Myoprocta pratti"
"14887",40022,"Nycteris madagascariensis"
"14889",11790,"Lepus flavigularis"
"14893",20068,"Scotophilus kuhlii"
"14933",44796,"Glauconycteris kenyacola"
"14934",41504,"Orycteropus afer"
"14935",45095,"Praomys derooi"
"14937",8436,"Exilisciurus concinnus"
"14945",21313,"Tadarida australis"
"14946",9134,"Gerbillus mackillingini"
"14947",9404,"Gorilla gorilla"
"14951",18571,"Pseudomys patrius"
"14952",7018,"Echymipera kalubu"
"14975",19646,"Rhizomys sinensis"
"14976",6288,"Dasypus hybridus"
"14977",12754,"Mandrillus sphinx"
"14982",136498,"Microtus liechtensteini"
"14985",3594,"Callosciurus caniceps"
"14989",7781,"Eoglaucomys fimbriatus"
"14991",41272,"Lepus alleni"
"14993",5611,"Crocidura orientalis"
"14994",62009,"Amblysomus septentrionalis"
"14999",7787,"Eonycteris spelaea"
"15051",6771,"Dobsonia peronii"
"15069",136844,"Marmosa paraguayanus"
"15070",16676,"Peromyscus melanocarpus"
"15072",10912,"Jaculus jaculus"
"15093",737,"Akodon juninensis"
"15095",21972,"Tokudaia muenninki"
"15096",10136,"Hipposideros galeritus"
"15110",17829,"Podogymnura aureospinula"
"15113",42659,"Elephantulus fuscipes"
"15114",41549,"Callicebus pallescens"
"15115",136746,"Cricetulus lama"
"15118",13952,"Mus baoulei"
"15119",14020,"Mustela nigripes"
"15123",136536,"Microtus brachycercus"
"15128",136368,"Cerradomys scotti"
"15129",20633,"Sphiggurus vestitus"
"15131",19487,"Rheomys underwoodi"
"15132",22800,"Uromys anak"
"15134",5800,"Ctenomys brasiliensis"
"15135",44926,"Neoromicia tenuipinnis"
"15137",11351,"Lasiurus egregius"
"15140",20758,"Rattus niobe"
"15144",3613,"Calomys laucha"
"15146",40626,"Crocidura denti"
"15148",44791,"Glauconycteris beatrix"
"15151",15549,"Orthogeomys hispidus"
"15152",6777,"Dobsonia praedatrix"
"15185",136373,"Pteropus capistratus"
"15192",21177,"Sus ahoenobarbus"
"15202",14942,"Scotorepens balstoni"
"15203",19365,"Rattus stoicus"
"15206",16731,"Petaurus breviceps"
"15247",17168,"Phylloderma stenops"
"15249",13383,"Micronycteris schmidtorum"
"15251",41522,"Saguinus geoffroyi"
"15252",41315,"Microgale talazaci"
"15256",41421,"Sorex trowbridgii"
"15258",136266,"Mimon koepckeae"
"15259",20010,"Sciurus granatensis"
"15262",6290,"Dasypus novemcinctus"
"15266",199838,"Pennatomys nivalis"
"15269",42649,"Neacomys tenuipes"
"15270",3036,"Bradypus torquatus"
"15273",20634,"Sphiggurus villosus"
"15274",22838,"Vampyressa brocki"
"15277",21690,"Thallomys loringi"
"15278",41548,"Callicebus donacophilus"
"15279",6931,"Dyacopterus spadiceus"
"15285",19436,"Rhabdomys pumilio"
"15291",6232,"Dama mesopotamica"
"15300",136764,"Melomys lutillus"
"15302",13444,"Microtus middendorffii"
"15314",18290,"Proechimys magdalenae"
"15316",29671,"Suncus etruscus"
"15359",41420,"Sorex thibetanus"
"15360",8541,"Felis margarita"
"15373",12940,"Megadontomys cryophilus"
"15374",13879,"Mormopterus acetabulosus"
"15378",40529,"Ningaui ridei"
"15379",41329,"Crocidura levicula"
"15380",6281,"Dasyprocta fuliginosa"
"15382",12896,"Maxomys hylomyoides"
"15385",18880,"Punomys lemminus"
"15386",18655,"Mirimiri acrodonta"
"15388",22066,"Tremarctos ornatus"
"16919",4256,"Cervus albirostris"
"16920",19361,"Rattus andamanensis"
"16936",136669,"Galagoides nyasae"
"16939",14588,"Neotoma goldmani"
"16940",19339,"Rattus korinchi"
"16942",40021,"Cebus olivaceus"
"16949",11339,"Lasionycteris noctivagans"
"16951",136683,"Habromys delicatulus"
"16952",12939,"Megaderma spasma"
"16985",14812,"Niviventer andersoni"
"16987",9143,"Gerbillus pulvinatus"
"16988",10886,"Isthmomys flavidus"
"16990",136414,"Trinomys yonenagae"
"16991",15790,"Oxymycterus paramensis"
"16992",9690,"Haplonycteris fischeri"
"17010",16887,"Pharotis imogene"
"17011",12824,"Marmosops parvidens"
"17012",13985,"Mus spretus"
"17021",4257,"Rucervus duvaucelii"
"17026",10149,"Hipposideros marisae"
"17027",12555,"Macaca nemestrina"
"17037",40652,"Galagoides rondoensis"
"17044",10971,"Kerivoula cuprosa"
"17046",12724,"Mallomys rothschildi"
"17047",2825,"Blarinella wardi"
"17048",41211,"Praomys obscurus"
"17049",41986,"Ochotona argentata"
"17050",44916,"Graphiurus nagtglasii"
"17054",136604,"Melomys bannisteri"
"17055",14144,"Myotis ater"
"17081",16892,"Phascolarctos cinereus"
"17097",18277,"Proechimys guyannensis"
"17098",40649,"Galagoides demidovii"
"17100",5637,"Crocidura pitmani"
"17101",41649,"Martes flavigula"
"17113",6557,"Diceros bicornis"
"17130",6435,"Dendrolagus scottae"
"17133",12914,"Mazama rufina"
"17141",13340,"Microgale brevicaudata"
"17142",2553,"Barbastella barbastellus"
"17183",136707,"Lepilemur seali"
"17184",40508,"Marmosops noctivagus"
"17185",41703,"Genetta victoriae"
"17186",13115,"Melomys bougainville"
"17189",6266,"Dasycercus cristicauda"
"17190",3620,"Calomyscus hotsoni"
"17191",13219,"Mesocricetus auratus"
"17192",13563,"Miniopterus fraterculus"
"17196",13939,"Murina florium"
"17219",2132,"Artibeus inopinatus"
"17221",6271,"Dasymys nudipes"
"17223",4141,"Cephalophus leucogaster"
"17225",17224,"Phyllotis darwini"
"17226",4154,"Cephalophus harveyi"
"17234",136431,"Melomys arcium"
"17235",7944,"Vespadelus troughtoni"
"17239",8834,"Galidictis grandidieri"
"17240",29730,"Rousettus aegyptiacus"
"17274",2358,"Atlantoxerus getulus"
"17276",17314,"Pipistrellus kuhlii"
"17327",20428,"Spalax arenarius"
"17328",136834,"Pithecheirops otion"
"17329",13922,"Mungos gambianus"
"17331",3603,"Callosciurus prevostii"
"17346",5598,"Crocidura beccarii"
"17347",19328,"Rattus enganus"
"17348",42571,"Tamias dorsalis"
"17350",136304,"Calomys venustus"
"17351",18492,"Pseudocheirus occidentalis"
"17354",41258,"Ochotona curzoniae"
"17355",13141,"Melonycteris fardoulisi"
"17387",9077,"Georychus capensis"
"17389",852,"Allactaga bullata"
"17390",136724,"Rhynchomys banahao"
"17391",17175,"Phyllonycteris poeyi"
"17394",42592,"Orthogeomys matagalpae"
"17396",44919,"Neoromicia flavescens"
"17405",18116,"Praomys minor"
"17406",16889,"Phascogale pirata"
"17409",17232,"Phyllotis xanthopygus"
"17413",18130,"Presbytis potenziani"
"17417",19749,"Rousettus bidens"
"17421",40522,"Caenolestes convelatus"
"17423",136288,"Myotis hajastanicus"
"17424",21528,"Taterillus pygargus"
"17426",23043,"Volemys millicens"
"17427",41303,"Sylvilagus palustris"
"17442",136521,"Rhagomys longilingua"
"17444",45078,"Thamnomys schoutedeni"
"17446",8543,"Felis silvestris"
"17602",13443,"Microtus mexicanus"
"17606",136636,"Spilogale angustifrons"
"17607",13240,"Mesophylla macconnelli"
"17609",18132,"Presbytis thomasi"
"17610",19371,"Rattus villosissimus"
"17611",12722,"Mallomys gunung"
"17613",7927,"Eptesicus furinalis"
"17614",19404,"Reithrodontomys chrysopsis"
"17615",2017,"Arborimus albipes"
"17616",41487,"Uropsilus gracilis"
"17617",6440,"Dendromus insignis"
"17622",13884,"Mormopterus minutus"
"17623",4142,"Philantomba maxwellii"
"17624",136279,"Myotis annamiticus"
"17625",136454,"Crocidura vorax"
"17626",165925,"Voalavo antsahabensis"
"17627",555,"Aeretes melanopterus"
"17629",4015,"Catagonus wagneri"
"17630",13451,"Microtus oeconomus"
"17695",14995,"Nyctinomops laticaudatus"
"17700",41332,"Crocidura lusitania"
"17704",5075,"Coelops hirsutus"
"17706",12615,"Macrophyllum macrophyllum"
"17707",136718,"Paramelomys steini"
"17708",41451,"Blarina brevicauda"
"17709",4669,"Chiromyscus chiropus"
"17710",136435,"Genetta poensis"
"17714",15803,"Ozotoceros bezoarticus"
"17735",19535,"Rhinolophus creaghi"
"17744",21847,"Thryonomys swinderianus"
"17745",136220,"Rhogeessa hussoni"
"17746",14127,"Myotis dasycneme"
"17753",15591,"Handleyomys chapmani"
"17756",23328,"Zyzomys woodwardi"
"17771",3745,"Canis latrans"
"17772",14255,"Mysateles gundlachi"
"17774",29659,"Neomys teres"
"17776",10973,"Kerivoula flora"
"17784",136475,"Nesomys audeberti"
"17785",20290,"Sminthopsis douglasi"
"17786",22455,"Tupaia palawanensis"
"17791",23044,"Volemys musseri"
"17792",19801,"Saccolaimus peli"
"17797",41494,"Tupaia glis"
"17820",42397,"Capra ibex"
"17972",63541,"Nanger soemmerringii"
"17978",9421,"Gracilinanus microtarsus"
"17980",8786,"Galago gallarum"
"17982",136538,"Microperoryctes aplini"
"17984",11306,"Lariscus niobe"
"17990",860,"Allactaga vinogradovi"
"17992",14145,"Myotis auriculus"
"17993",40502,"Didelphis virginiana"
"18006",136512,"Niviventer cameroni"
"18007",14105,"Myosciurus pumilio"
"18009",18719,"Pteropus caniceps"
"18017",20488,"Spermophilus parryii"
"18023",41434,"Soriculus nigrescens"
"18026",136845,"Cryptonanus chacoensis"
"18027",41647,"Lyncodon patagonicus"
"18028",8212,"Eulemur macaco"
"18031",950,"Alticola barakshin"
"18035",6437,"Dendrolagus mbaiso"
"18037",11147,"Lagidium peruanum"
"18038",13221,"Mesocricetus newtoni"
"18039",42465,"Spermophilus canus"
"18041",11036,"Kobus kob"
"18047",13440,"Microtus limnophilus"
"18050",16744,"Petrogale burbidgei"
"18055",20863,"Stochomys longicaudatus"
"18056",18278,"Proechimys chrysaeolus"
"18058",22577,"Tylonycteris pachypus"
"18088",41660,"Mustela subpalmata"
"18089",1793,"Aonyx capensis"
"18090",17573,"Platyrrhinus umbratus"
"18093",5830,"Ctenomys tuconax"
"18095",16634,"Perognathus flavescens"
"18097",13428,"Microtus daghestanicus"
"18098",21519,"Gerbilliscus robustus"
"18099",21694,"Thalpomys cerradensis"
"18100",10259,"Hoplomys gymnurus"
"18101",16853,"Phalanger carmelitae"
"18102",39928,"Callicebus ornatus"
"18103",40621,"Crocidura bottegi"
"18107",5609,"Crocidura negrina"
"18108",7995,"Eremodipus lichtensteini"
"18112",9759,"Heimyscus fumosus"
"18113",15975,"Papagomys armandvillei"
"18114",14296,"Naemorhedus goral"
"18120",39776,"Nomascus gabriellae"
"18141",18766,"Pteropus vampyrus"
"18193",10636,"Hyosciurus ileile"
"18194",10763,"Ichthyomys stolzmanni"
"18196",136348,"Lonchophylla chocoana"
"18197",12848,"Martes martes"
"18206",13125,"Paramelomys lorentzii"
"18207",18741,"Pteropus molossinus"
"18212",19712,"Rhynchomys isarogensis"
"18213",5831,"Ctenomys tucumanus"
"18214",1264,"Andalgalomys olrogi"
"18215",12077,"Liomys spectabilis"
"18216",136784,"Myotis melanorhinus"
"18217",13973,"Mus neavei"
"18219",39876,"Hoolock hoolock"
"18221",40559,"Hypsiprymnodon moschatus"
"18222",6662,"Diplomys caniceps"
"18223",16692,"Peromyscus stephani"
"18224",42575,"Tamias quadrimaculatus"
"18225",14162,"Myotis frater"
"18234",10142,"Hipposideros lankadiva"
"18240",8789,"Galago senegalensis"
"18241",3323,"Bullimus luzonicus"
"18243",41520,"Mico argentatus"
"18244",4808,"Chrotomys mindorensis"
"18246",16688,"Peromyscus sejugis"
"18248",19564,"Rhinolophus rufus"
"18258",29684,"Ovibos moschatus"
"18312",20064,"Scotophilus borbonicus"
"18313",13953,"Mus booduga"
"18319",14104,"Myopus schisticolor"
"18322",20210,"Sigmodon alstoni"
"18328",40026,"Triaenops rufus"
"18380",40551,"Sminthopsis bindi"
"18381",13923,"Mungotictis decemlineata"
"18384",15090,"Octodon pacificus"
"18386",42637,"Phenacomys ungava"
"18387",41465,"Mogera imaizumii"
"18400",15008,"Nyctophilus microtis"
"18405",6287,"Dasyprocta ruatanica"
"18406",18756,"Pteropus rufus"
"18407",6989,"Phyllomys thomasi"
"18408",10969,"Kerivoula argentata"
"18414",136230,"Echiothrix centrosa"
"18415",16847,"Phalanger orientalis"
"18456",1564,"Anotomys leander"
"18457",15000,"Nyctophilus arnhemensis"
"18476",16104,"Paradoxurus jerdoni"
"18478",6689,"Dipodomys merriami"
"18481",14126,"Myotis capaccinii"
"18519",19399,"Reithrodon auritus"
"18668",136655,"Neacomys musseri"
"18670",5953,"Cuon alpinus"
"18688",136767,"Avahi betsileo"
"18689",4240,"Chlorocebus djamdjamensis"
"18692",5617,"Crocidura shantungensis"
"18697",13407,"Microryzomys altissimus"
"18699",12592,"Macrogalidia musschenbroekii"
"18703",20073,"Scotophilus viridis"
"18704",20952,"Sturnira erythromos"
"18705",17597,"Plecotus austriacus"
"18716",18120,"Praomys rostratus"
"18718",41625,"Arctonyx collaris"
"18721",5825,"Ctenomys sericeus"
"18722",136506,"Thomasomys popayanus"
"18724",136607,"Ctenomys goodfellowi"
"18725",136830,"Marmosops neblina"
"18730",14108,"Myosorex longicaudatus"
"18732",16696,"Peromyscus yucatanicus"
"18733",19546,"Rhinolophus landeri"
"18736",39877,"Hoolock leuconedys"
"18738",12274,"Lonchothrix emiliae"
"18739",136602,"Crocidura virgata"
"18743",18126,"Presbytis femoralis"
"18747",1089,"Neamblysomus julianae"
"18750",18119,"Praomys mutoni"
"18751",20194,"Sicista subtilis"
"18768",13377,"Glyphonycteris daviesi"
"18770",3903,"Carollia brevicauda"
"18771",19521,"Rhinolophus adami"
"18772",10140,"Hipposideros jonesi"
"18773",1905,"Apodemus uralensis"
"18776",19556,"Rhinolophus nereis"
"18778",29620,"Mazama gouazoubira"
"18781",13567,"Miniopterus medius"
"18798",13720,"Monophyllus redmani"
"18807",13697,"Monodelphis maraxina"
"18808",2814,"Bison bonasus"
"18811",41663,"Taxidea taxus"
"18813",10643,"Hyperacrius wynnei"
"18814",136487,"Thomasomys ucucha"
"18815",17334,"Pipistrellus collinus"
"18817",39961,"Ateles hybridus"
"18822",9831,"Heliosciurus mutabilis"
"18823",5624,"Crocidura desperata"
"18825",9106,"Gerbillus aquilus"
"18826",16174,"Paranyctimene raptor"
"18829",2148,"Arvicanthis neumanni"
"18831",41415,"Sorex satunini"
"18832",712,"Ailuropoda melanoleuca"
"18852",136807,"Nyctophilus nebulosus"
"18853",1551,"Anomalurus pelii"
"18854",1910,"Apomys datae"
"18855",19679,"Rhogeessa alleni"
"18856",2150,"Arvicola sapidus"
"18857",136310,"Miniopterus newtoni"
"18858",41609,"Helogale parvula"
"18860",1566,"Anoura cultrata"
"18861",41559,"Callicebus hoffmannsi"
"18862",42638,"Synaptomys borealis"
"18864",13412,"Microsciurus santanderensis"
"18865",14824,"Niviventer niviventer"
"18866",4775,"Choeroniscus periosus"
"18867",15190,"Olallamys edax"
"18868",5802,"Ctenomys conoveri"
"18870",8761,"Funisciurus leucogenys"
"18872",16672,"Peromyscus maniculatus"
"18876",19357,"Rattus pelurus"
"18877",22034,"Trachypithecus auratus"
"18883",142,"Acerodon mackloti"
"18890",264,"Acomys cilicicus"
"18891",16721,"Petaurista magnificus"
"18894",14328,"Spalax leucodon"
"18898",13649,"Molossus pretiosus"
"18901",9417,"Gracilinanus agilis"
"18902",15588,"Transandinomys bolivaris"
"18903",18279,"Proechimys cuvieri"
"18904",21216,"Sylvisorex howelli"
"18908",136204,"Myotis dinellii"
"18909",41529,"Rhinolophus sinicus"
